Positive,Negative,Neutral,Compound,Sentiment
-1.7899981351688434,-0.5311479413434493,2.018436170177613,-1.248342172752168,Neutral
-0.9628925557496598,-0.5311479413434493,1.2339739732753052,-0.3105072086872318,Positive
0.19207469479064193,-0.5311479413434493,0.13855378841172256,0.8031069000820126,Positive
-1.0895663832282734,-0.5311479413434493,1.3541168322603434,-0.15809604481510633,Positive
-0.985246760598827,-0.5311479413434493,1.2551756542726649,-0.15809604481510633,Positive
0.4826793578298144,-0.5311479413434493,-0.1370680645539533,0.5452801782335956,Positive
-0.6946420975596542,-0.5311479413434493,0.9795538013069891,0.34171910076213685,Positive
-0.9181841460513254,0.9907411539182043,0.27283110139500055,-1.4487875194460025,Negative
0.6913186030887077,-0.5311479413434493,-0.3349504205293095,0.7195014575490919,Positive
-0.2103009924943665,-0.5311479413434493,0.5201840463641968,0.8861930541519959,Positive
0.5869989804592611,-0.5311479413434493,-0.236009242541631,0.9627881024352616,Positive
0.16972048994147476,-0.5311479413434493,0.15975546940908222,0.7195014575490919,Positive
1.600389600288171,-0.5311479413434493,-1.1971521144219357,-0.3105072086872318,Positive
1.466264371193168,-0.5311479413434493,-1.0699420284377785,0.9435744293065778,Positive
1.101145691990105,-0.5311479413434493,-0.7236479054809036,0.7379361979833694,Positive
1.466264371193168,-0.5311479413434493,-1.0699420284377785,0.9435744293065778,Positive
0.22933170287258717,0.7917248876147573,-0.6953789974844241,-0.0142531405814478,Positive
1.101145691990105,-0.5311479413434493,-0.7236479054809036,0.7379361979833694,Positive
-0.01656455046825145,-0.5311479413434493,0.3364361443870796,0.34171910076213685,Positive
0.6913186030887077,-0.5311479413434493,-0.3349504205293095,-0.3105072086872318,Positive
-0.2550094021927008,0.557588103728349,-0.10173192955835382,-0.10486897736402326,Positive
-0.3593290248221473,0.4053991942021837,0.0890831994178833,-0.0142531405814478,Positive
0.3634569319675896,-0.5311479413434493,-0.02399243256803499,0.4331138702391182,Positive
-0.30716921350742393,2.325320822070731,-1.112345390432497,-1.6198930679838743,Negative
-0.3891346312877035,0.475640229368106,0.0820159724187634,-0.1539417371116072,Positive
-0.8585729331202131,-0.5311479413434493,1.1350327952876267,0.34171910076213685,Positive
-0.11343277148130887,-0.5311479413434493,0.4283100953756382,0.569946380223122,Positive
-1.1789832026249418,-0.5311479413434493,1.4389235562497822,-0.7864350849693547,Positive
0.24423450610536526,-0.5311479413434493,0.0890831994178833,0.7195014575490919,Positive
0.9521176596623241,-0.5311479413434493,-0.5823033654985058,0.92124502540027,Positive
-1.1789832026249418,-0.5311479413434493,1.4389235562497822,-0.3105072086872318,Positive
-0.09852996824853077,-0.5311479413434493,0.4141756413773984,0.34171910076213685,Positive
0.5199363659117596,-0.5311479413434493,-0.17240419954955274,0.92124502540027,Positive
-0.09852996824853077,0.03078033998393045,0.07494874541964351,0.5940932937497109,Positive
0.2591373093381434,-0.5311479413434493,0.07494874541964351,0.43571031255380516,Positive
-0.15814118117964318,0.3234513198419407,-0.04519411356539467,0.4053319374719677,Positive
-0.15814118117964318,0.3234513198419407,-0.04519411356539467,0.4053319374719677,Positive
-0.15814118117964318,0.3234513198419407,-0.04519411356539467,0.4053319374719677,Positive
-1.2833028252543885,1.7282720231603903,0.173889923407322,-2.680020465070567,Negative
1.615292403520949,-0.5311479413434493,-1.2112865684201755,1.1139010451500437,Positive
1.2799793307834417,-0.5311479413434493,-0.8932613534597811,1.0453549680423073,Positive
0.7285756111706531,-0.5311479413434493,-0.37028655552490897,0.953700554333857,Positive
1.3172363388653872,-0.5311479413434493,-0.9285974884553806,0.34171910076213685,Positive
-0.5903224749302076,-0.5311479413434493,0.8806126233193106,-0.3105072086872318,Positive
-0.7617047121071555,-0.5311479413434493,1.043158844299068,0.43571031255380516,Positive
2.3678839667762426,1.271705294581894,-3.013429453195747,0.4053319374719677,Positive
0.3783597352003677,-0.5311479413434493,-0.038126886566274776,0.9988786506094106,Positive
0.3783597352003677,-0.5311479413434493,-0.038126886566274776,0.9988786506094106,Positive
0.3783597352003677,-0.5311479413434493,-0.038126886566274776,0.9988786506094106,Positive
-0.16559258279603223,0.2532102846760183,-0.0027907515706753123,0.19891477345435302,Positive
-0.21775239411075556,-0.5311479413434493,0.5272512733633167,0.46453082224683057,Positive
-0.47110004906798303,-0.5311479413434493,0.7675369913333923,-0.15809604481510633,Positive
-0.3742318280549254,-0.5311479413434493,0.6756630403448345,0.7195014575490919,Positive
1.704709222917617,-0.5311479413434493,-1.2960932924096142,0.9903103909709434,Positive
-0.8734757363529912,-0.14482224793087572,0.9159487583149101,-0.3655517857585957,Positive
-0.2997178118910349,-0.5311479413434493,0.6049907703536355,0.7195014575490919,Positive
-0.5381626636154843,0.8034317268090778,0.02547815642580426,-0.22560354499696778,Positive
-0.985246760598827,0.37027867661922237,0.7039319483413132,-0.7482673829434562,Positive
-0.29226641027464584,-0.5311479413434493,0.5979235433545156,0.5681288706028411,Positive
0.12501208024314048,-0.5311479413434493,0.2021588314038016,0.5086703415965093,Positive
-0.7915103185727117,-0.5311479413434493,1.0714277522955478,-0.15809604481510633,Positive
1.1384027000720502,-0.5311479413434493,-0.7589840404765031,1.1190939297794178,Positive
1.1384027000720502,-0.5311479413434493,-0.7589840404765031,1.1190939297794178,Positive
1.1384027000720502,-0.5311479413434493,-0.7589840404765031,1.1190939297794178,Positive
-1.1119205880774405,-0.5311479413434493,1.375318513257703,-0.20483200647947195,Positive
0.6615129966231516,0.4288128725908245,-0.8932613534597811,0.8604882752365948,Positive
-1.216240210706887,-0.5311479413434493,1.4742596912453816,-0.3105072086872318,Positive
1.5631325922062256,-0.5311479413434493,-1.1618159794263363,1.0077065544793462,Positive
1.093694290373716,0.6161222996999511,-1.4091689243955325,0.5193157550867258,Positive
-0.836218728271046,-0.5311479413434493,1.113831114290267,-0.3105072086872318,Positive
-1.7899981351688434,-0.5311479413434493,2.018436170177613,-1.248342172752168,Neutral
-1.3280112349527229,-0.5311479413434493,1.5802680962321793,-0.3105072086872318,Positive
-0.0016617472354733503,0.48734706856242643,-0.2925470585345902,0.03404068647172998,Positive
-1.2534972187888322,-0.5311479413434493,1.509595826240981,-0.3105072086872318,Positive
-0.7542533104907665,-0.5311479413434493,1.0360916172999481,0.34171910076213685,Positive
1.7717718374651186,-0.5311479413434493,-1.3596983354016934,1.0235448525989368,Positive
0.8850550451148226,-0.5311479413434493,-0.5186983225064268,0.8615268521624694,Positive
0.7285756111706531,0.1010213751498529,-0.7519168134773833,0.8615268521624694,Positive
-1.7899981351688434,1.096102706667088,1.0360916172999481,-2.3918153681403123,Negative
-1.0597607767627173,-0.5311479413434493,1.3258479242638639,-0.3105072086872318,Positive
-1.7899981351688434,-0.5311479413434493,2.018436170177613,-1.248342172752168,Neutral
0.7136728079378749,-0.5311479413434493,-0.3561521015266692,1.1629738048976275,Positive
0.7136728079378749,-0.5311479413434493,-0.3561521015266692,1.1629738048976275,Positive
0.7136728079378749,-0.5311479413434493,-0.3561521015266692,1.1629738048976275,Positive
-0.8958299412021584,1.1897574202216512,0.13148656141260268,-1.5149967984705204,Negative
0.6913186030887077,-0.5311479413434493,-0.3349504205293095,0.7195014575490919,Positive
-1.7899981351688434,1.4238942041080596,0.8382092613245912,-2.3427426083927285,Negative
-0.5083570571499283,2.1497182341559253,-0.8084546294703424,-1.948083376560308,Negative
-1.1417261945429968,2.325320822070731,-0.32081596653106975,-2.9568012158161987,Negative
0.16972048994147476,-0.5311479413434493,0.15975546940908222,-0.3105072086872318,Positive
-0.5605168684646514,0.03078033998393045,0.5131168193650769,0.543203024381846,Positive
-0.5456140652318733,0.639535978088592,0.13148656141260268,-0.5992315940804237,Positive
0.2814915141873105,-0.5311479413434493,0.05374706442228384,0.34171910076213685,Positive
-0.01656455046825145,1.775099379937672,-1.0628748014386586,-2.257060012008058,Negative
-0.9554411541332708,-0.5311479413434493,1.2269067462761853,-0.10486897736402326,Positive
-0.7468019088743774,-0.0043401775990308195,0.7109991753404331,0.11920399439346266,Positive
1.5035213792751132,-0.5311479413434493,-1.105278163433377,0.8745090637359043,Positive
1.5035213792751132,-0.5311479413434493,-1.105278163433377,0.8745090637359043,Positive
1.5035213792751132,-0.5311479413434493,-1.105278163433377,0.8745090637359043,Positive
-0.135786976330476,-0.5311479413434493,0.4495117763729979,0.8018086789246689,Positive
0.9297634548131569,0.44051971178514493,-1.1476815254280965,0.8329659867009127,Positive
-0.3444262215893692,-0.5311479413434493,0.6473941323483549,0.6169419861189563,Positive
-0.3444262215893692,-0.5311479413434493,0.6473941323483549,0.6169419861189563,Positive
-0.3444262215893692,-0.5311479413434493,0.6473941323483549,0.6169419861189563,Positive
0.40071394004953487,-0.5311479413434493,-0.05932856756363446,0.9729142274625409,Positive
0.40071394004953487,-0.5311479413434493,-0.05932856756363446,0.9729142274625409,Positive
0.40071394004953487,-0.5311479413434493,-0.05932856756363446,0.9729142274625409,Positive
0.46032515298064725,-0.5311479413434493,-0.11586638355659361,0.4053319374719677,Positive
1.324687740481776,-0.5311479413434493,-0.9356647154545005,0.7885668231197653,Positive
0.46032515298064725,-0.5311479413434493,-0.11586638355659361,0.4053319374719677,Positive
-1.7899981351688434,-0.5311479413434493,2.018436170177613,-1.248342172752168,Neutral
0.19207469479064193,-0.5311479413434493,0.13855378841172256,-0.10486897736402326,Positive
-1.7899981351688434,1.1780505810273307,0.986621028306109,-2.1264589635793034,Negative
-1.1119205880774405,-0.5311479413434493,1.375318513257703,-0.3105072086872318,Positive
2.114536311819015,-0.5311479413434493,-1.6847907773612083,0.9108592561415221,Positive
-1.201337407474109,1.7282720231603903,0.09615042641700319,-2.6955991189586888,Negative
-0.664836491094098,1.3068258121648553,-0.15120251855219308,-1.3823185961900157,Negative
-1.7899981351688434,5.322271655816757,-1.515177329382331,-3.113626331623292,Negative
0.39326253843314585,0.37027867661922237,-0.5964378194967456,0.7885668231197653,Positive
0.39326253843314585,0.37027867661922237,-0.5964378194967456,0.7885668231197653,Positive
0.39326253843314585,0.37027867661922237,-0.5964378194967456,0.7885668231197653,Positive
-1.0001495638316051,1.0609821890841267,0.3081672363906,-1.7736024530133434,Negative
-1.7899981351688434,-0.5311479413434493,2.018436170177613,-1.248342172752168,Neutral
0.2963943174200886,2.138011394961605,-1.57171514537529,-0.5987123056174863,Positive
0.005789654380915698,-0.5311479413434493,0.3152344633897199,0.9822614197954138,Positive
-0.0389187553174186,-0.5311479413434493,0.3576378253844392,0.8467271309687535,Positive
-1.7899981351688434,4.01110566605287,-0.7236479054809036,-1.8359170685658308,Negative
-1.7899981351688434,-0.5311479413434493,2.018436170177613,-1.248342172752168,Neutral
0.3709083335839787,-0.5311479413434493,-0.031059659567154885,0.953700554333857,Positive
0.3112971206528663,-0.5311479413434493,0.02547815642580426,0.953700554333857,Positive
-1.216240210706887,-0.5311479413434493,1.4742596912453816,-0.3105072086872318,Positive
-0.5456140652318733,-0.5311479413434493,0.8382092613245912,0.34171910076213685,Positive
0.24423450610536526,-0.5311479413434493,0.0890831994178833,0.7195014575490919,Positive
-1.357816841418279,1.014154832306845,0.6756630403448345,-2.5307250319760657,Negative
2.6435858265826364,-0.5311479413434493,-2.18656389429872,0.9108592561415221,Positive
0.8105410289509322,-0.5311479413434493,-0.4480260525152278,0.7195014575490919,Positive
-0.3295234183565911,-0.5311479413434493,0.6332596783501151,0.11920399439346266,Positive
-1.2684000220216105,0.19467608870441622,1.0855622062937875,-1.0478968260583332,Positive
-0.18049538602881032,1.0843958674727676,-0.4762949605117074,-0.7230818924909924,Positive
0.8403466354164884,0.6863633348658735,-1.2112865684201755,1.0881962662346427,Positive
-0.657385089477709,-0.027753855987671664,0.640326905349235,0.35859597580760205,Positive
-0.01656455046825145,0.0541940183725713,-0.016925205568915098,0.6390117457937955,Positive
-0.0091131488518624,-0.5311479413434493,0.3293689173879597,0.782075717333048,Positive
1.086242888757327,-0.5311479413434493,-0.7095134514826639,0.7724688807687061,Positive
1.2203681178523298,-0.5311479413434493,-0.8367235374668219,1.0383445737926527,Positive
1.2203681178523298,-0.5311479413434493,-0.8367235374668219,1.0383445737926527,Positive
1.2203681178523298,-0.5311479413434493,-0.8367235374668219,1.0383445737926527,Positive
0.11010927701036238,0.4288128725908245,-0.3632193285257891,0.11920399439346266,Positive
-0.836218728271046,-0.5311479413434493,1.113831114290267,-0.3105072086872318,Positive
-0.2550094021927008,1.2482916161932531,-0.5116310955073069,-0.12044763125214512,Positive
-0.7989617201891007,3.776968882166462,-1.5222445563814508,-3.311475236002439,Negative
-0.2103009924943665,1.2951189729705348,-0.5893705924976257,-0.12044763125214512,Positive
-0.7169963024088214,1.9389951286581575,-0.48336218751082727,-2.3762367142521907,Negative
-0.657385089477709,0.4990539077567469,0.32230169038883977,-0.5389941323796859,Positive
2.025119492422346,-0.5311479413434493,-1.5999840533717697,0.43571031255380516,Positive
-0.657385089477709,-0.5311479413434493,0.9442176663113896,-0.3105072086872318,Positive
1.0787914871409379,-0.5311479413434493,-0.702446224483544,-0.3105072086872318,Positive
0.5348391691445378,-0.5311479413434493,-0.18653865354779253,0.34171910076213685,Positive
-0.7244477040252104,-0.5311479413434493,1.0078227093034686,0.34171910076213685,Positive
-0.6722878927104872,0.5692949429226695,0.2940327823923602,-0.2738973720501454,Positive
-0.0389187553174186,0.4171060333965041,-0.21480756154427133,0.6096719476378327,Positive
-0.6201280813957638,-0.5311479413434493,0.9088815313157902,-0.15809604481510633,Positive
-0.6275794830121528,-0.5311479413434493,0.9159487583149101,0.34171910076213685,Positive
-0.5083570571499283,-0.5311479413434493,0.8028731263289918,0.34171910076213685,Positive
-0.7244477040252104,-0.5311479413434493,1.0078227093034686,0.34171910076213685,Positive
-0.45619724583520493,-0.5311479413434493,0.7534025373351525,0.34171910076213685,Positive
1.227819519468719,-0.5311479413434493,-0.8437907644659418,1.0383445737926527,Positive
-1.372719644651057,0.8619659227806796,0.781671445331632,-2.37234205078016,Negative
0.6913186030887077,-0.5311479413434493,-0.3349504205293095,0.7182032363917482,Positive
-0.9256355476677145,-0.5311479413434493,1.1986378382797058,-0.3105072086872318,Positive
-0.5903224749302076,-0.5311479413434493,0.8806126233193106,-0.3105072086872318,Positive
-0.5307112619990952,4.4559655554370465,-2.18656389429872,-2.7695977249272676,Negative
0.09520647377758429,0.475640229368106,-0.3773537825240289,0.5193157550867258,Positive
-0.5083570571499283,-0.5311479413434493,0.8028731263289918,0.34171910076213685,Positive
1.5184241825078915,-0.5311479413434493,-1.1194126174316168,1.0879366220031739,Positive
1.7568690342323405,-0.5311479413434493,-1.3455638814034534,1.0708001027262397,Positive
0.11756067862675143,-0.5311479413434493,0.2092260584029215,-0.0142531405814478,Positive
-0.5158084587663171,2.032649842212721,-0.7377823594791434,-1.7684095683839693,Negative
1.5184241825078915,-0.5311479413434493,-1.1194126174316168,0.9723949389996033,Positive
1.1905625113867737,-0.5311479413434493,-0.8084546294703424,0.6151244764986754,Positive
1.116048495222883,-0.5311479413434493,-0.7377823594791434,0.03066531146263685,Positive
0.8030896273345431,-0.5311479413434493,-0.44095882551610793,0.8044051212393559,Positive
1.101145691990105,-0.5311479413434493,-0.7236479054809036,0.3650870815943194,Positive
-0.01656455046825145,-0.5311479413434493,0.3364361443870796,-0.3105072086872318,Positive
-0.01656455046825145,-0.5311479413434493,0.3364361443870796,-0.3105072086872318,Positive
-0.12833557471408696,0.19467608870441622,-0.0027907515706753123,0.46453082224683057,Positive
1.101145691990105,0.8034317268090778,-1.5293117833805707,0.7540341403344286,Positive
0.6689643982395407,-0.5311479413434493,-0.3137487395319498,0.5940932937497109,Positive
0.6019017836920392,0.838552244392039,-1.0770092554368975,0.33626657190129394,Positive
0.1771718915578638,2.8170080682321883,-1.8685386793383252,-1.6998634912762332,Negative
-1.4770392672805035,-0.5311479413434493,1.7216126362145772,-0.9159975564722348,Positive
0.6317073901575954,-0.5311479413434493,-0.27841260453635036,0.7553323614917723,Positive
-1.7899981351688434,-0.5311479413434493,2.018436170177613,-1.248342172752168,Neutral
-0.2401065989599227,-0.5311479413434493,0.5484529543606764,0.34171910076213685,Positive
0.8999578483476007,-0.5311479413434493,-0.5328327765046665,0.7885668231197653,Positive
0.8999578483476007,-0.5311479413434493,-0.5328327765046665,0.7885668231197653,Positive
0.8999578483476007,-0.5311479413434493,-0.5328327765046665,0.7885668231197653,Positive
-0.8138645234218789,0.07760769676121206,0.7251336293386729,0.03066531146263685,Positive
-0.7617047121071555,0.4990539077567469,0.4141756413773984,-0.660767276938505,Positive
1.227819519468719,-0.5311479413434493,-0.8437907644659418,0.7195014575490919,Positive
-0.19539818926158842,-0.5311479413434493,0.506049592365957,0.3079653506712061,Positive
2.5541690071859677,-0.5311479413434493,-2.101757170309282,0.8615268521624694,Positive
-0.16559258279603223,-0.5311479413434493,0.47778068436947746,-0.15809604481510633,Positive
-0.6797392943268762,3.1565064048674807,-1.2607571574140148,-2.334693637217199,Negative
-1.7899981351688434,2.1614250733502454,0.39297396038003873,-2.2835437236178655,Negative
0.3783597352003677,0.7214838524488347,-0.7943201754721025,0.33626657190129394,Positive
-0.6797392943268762,-0.5311479413434493,0.9654193473087493,-0.15809604481510633,Positive
0.16972048994147476,-0.5311479413434493,0.15975546940908222,-0.3105072086872318,Positive
-1.1715318010085527,1.6463241488001472,0.11735210741436287,-2.4860662241634497,Negative
1.9133484681765105,-0.5311479413434493,-1.4939756483849713,0.9222836023261446,Positive
1.9133484681765105,-0.5311479413434493,-1.4939756483849713,0.9222836023261446,Positive
1.9133484681765105,-0.5311479413434493,-1.4939756483849713,0.9222836023261446,Positive
1.1980139130031626,-0.5311479413434493,-0.8155218564694623,0.9988786506094106,Positive
1.1980139130031626,-0.5311479413434493,-0.8155218564694623,0.9988786506094106,Positive
1.1980139130031626,-0.5311479413434493,-0.8155218564694623,0.9988786506094106,Positive
0.06540086731202809,-0.5311479413434493,0.25869664739676074,0.4331138702391182,Positive
0.06540086731202809,-0.5311479413434493,0.25869664739676074,0.4331138702391182,Positive
0.06540086731202809,-0.5311479413434493,0.25869664739676074,0.4331138702391182,Positive
-1.7899981351688434,-0.5311479413434493,2.018436170177613,-1.248342172752168,Neutral
0.788186824101765,-0.5311479413434493,-0.4268243715178681,0.43571031255380516,Positive
-0.5903224749302076,-0.5311479413434493,0.8806126233193106,0.34171910076213685,Positive
1.5035213792751132,-0.5311479413434493,-1.105278163433377,0.8745090637359043,Positive
-1.7899981351688434,-0.5311479413434493,2.018436170177613,-1.248342172752168,Neutral
-0.4040374345204816,-0.5311479413434493,0.7039319483413132,0.6390117457937955,Positive
-0.053821558550196484,-0.5311479413434493,0.37177227938267904,0.29134811985720926,Positive
2.15179331990096,-0.5311479413434493,-1.720126912356808,1.114420333612981,Positive
0.16226908832508571,-0.5311479413434493,0.16682269640820213,0.6374538804049832,Positive
0.3858111368167568,-0.5311479413434493,-0.04519411356539467,0.5193157550867258,Positive
0.2516859077217543,1.9038746110751963,-1.380900016399053,-0.3655517857585957,Positive
1.600389600288171,-0.5311479413434493,-1.1971521144219357,-0.3105072086872318,Positive
-1.1491775961593858,0.8970864403636408,0.5484529543606764,-1.921599664950501,Negative
-0.7393505072579886,0.9205001187522817,0.13855378841172256,-1.0478968260583332,Positive
-0.30716921350742393,0.5224675861453877,-0.02399243256803499,-0.4268278243852084,Positive
0.22933170287258717,-0.5311479413434493,0.10321765341612309,0.7711706596113628,Positive
-0.985246760598827,1.2951189729705348,0.15268824240996234,-1.315330384471092,Neutral
-0.0389187553174186,-0.5311479413434493,0.3576378253844392,0.19891477345435302,Positive
-1.2982056284871666,0.13614189273281418,1.1491672492858664,-0.9868804316631893,Positive
-0.2401065989599227,-0.5311479413434493,0.5484529543606764,0.34171910076213685,Positive
0.013241055997304747,1.5643762744399043,-0.9497991694527402,-1.0478968260583332,Positive
1.481167174425946,-0.5311479413434493,-1.0840764824360174,0.8872316310778705,Positive
-1.7899981351688434,2.30190714368209,0.3081672363906,-2.7695977249272676,Negative
-0.5605168684646514,0.19467608870441622,0.4141756413773984,-0.05709443877378296,Positive
0.5497419723773158,-0.5311479413434493,-0.20067310754603154,1.0235448525989368,Positive
-0.2848150086582568,0.1478487319271346,0.1880243774055618,0.6169419861189563,Positive
-0.46364864745159395,0.780018048420437,-0.038126886566274776,-0.20483200647947195,Positive
0.579547578842872,-0.051167534376312426,-0.5186983225064268,1.0077065544793462,Positive
-0.2997178118910349,-0.5311479413434493,0.6049907703536355,-0.3105072086872318,Positive
-0.8511215315038241,-0.5311479413434493,1.1279655682885068,0.4053319374719677,Positive
-0.7691561137235445,3.1565064048674807,-1.175950433424576,-3.216185803053428,Negative
-0.9703439573660488,-0.5311479413434493,1.241041200274425,0.4331138702391182,Positive
-0.9703439573660488,-0.5311479413434493,1.241041200274425,0.4331138702391182,Positive
-0.3667804264385363,2.6882328370946644,-1.2748916114122546,-1.9576902131246499,Negative
-1.7899981351688434,2.5243370883741783,0.173889923407322,-3.450384899838193,Negative
1.0787914871409379,-0.5311479413434493,-0.702446224483544,0.9723949389996033,Positive
0.41561674328231296,-0.5311479413434493,-0.07346302156187424,0.03404068647172998,Positive
-1.0895663832282734,-0.5311479413434493,1.3541168322603434,-0.3105072086872318,Positive
-0.8883785395857693,-0.1331154087365553,0.92301598531403,0.19891477345435302,Positive
0.8328952338000993,-0.5311479413434493,-0.4692277335125875,0.9635670351296676,Positive
-0.5903224749302076,-0.5311479413434493,0.8806126233193106,0.34171910076213685,Positive
-0.07617576339936363,0.21808976709305705,-0.05932856756363446,0.6808144670602558,Positive
-0.3369748199729801,-0.5311479413434493,0.640326905349235,0.7195014575490919,Positive
-0.9405383509004926,5.380805851788359,-2.3561773422775976,-3.7066537562977975,Negative
-0.4114888361368706,-0.5311479413434493,0.7109991753404331,0.34171910076213685,Positive
-1.3354626365691118,-0.5311479413434493,1.5873353232312992,-1.0478968260583332,Positive
-0.49345425391715014,-0.5311479413434493,0.788738672330752,0.43571031255380516,Positive
-0.7542533104907665,0.12443505353849375,0.6473941323483549,-0.05709443877378296,Positive
-0.7020934991760434,1.2951189729705348,-0.10879915655747371,-1.367778519227769,Neutral
-0.7468019088743774,3.027731173729956,-1.1194126174316168,-3.1569869182785646,Negative
2.3529811635434643,-0.5311479413434493,-1.9109420413330445,-0.3105072086872318,Positive
-0.7095449007924324,0.2883308022589796,0.4989823653668371,-0.2570204970046802,Positive
-0.9628925557496598,-0.5311479413434493,1.2339739732753052,-0.3105072086872318,Positive
0.2889429158036996,0.6863633348658735,-0.6883117704853042,0.46453082224683057,Positive
-0.657385089477709,-0.027753855987671664,0.640326905349235,0.27291337942293176,Positive
-1.2236916123232762,1.1663437418330103,0.45657900337211776,-2.2451163773604983,Negative
-0.2252037957271446,-0.5311479413434493,0.5343185003624366,0.2700572928767761,Positive
1.4960699776587243,-0.5311479413434493,-1.0982109364342572,1.172840285693438,Positive
2.5839746136515243,-0.5311479413434493,-2.1300260783057614,1.1447987086948186,Positive
-1.7899981351688434,-0.5311479413434493,2.018436170177613,-1.248342172752168,Neutral
0.47522795621342534,-0.5311479413434493,-0.13000083755483338,0.9807035544066018,Positive
-0.5456140652318733,-0.5311479413434493,0.8382092613245912,0.34171910076213685,Positive
0.16972048994147476,-0.5311479413434493,0.15975546940908222,0.34171910076213685,Positive
-1.0299551702971612,0.11272821434417332,0.9088815313157902,-0.4268278243852084,Positive
-0.657385089477709,-0.5311479413434493,0.9442176663113896,0.34171910076213685,Positive
-0.5307112619990952,-0.5311479413434493,0.8240748073263514,0.37417462969572396,Positive
-1.2385944155560542,0.22979660628737747,1.0360916172999481,-1.0478968260583332,Positive
0.7583812176362092,0.2649171238703387,-0.8791268994615413,1.0640493527080535,Positive
-0.5679682700810404,-0.5311479413434493,0.8594109423219509,0.37417462969572396,Positive
1.0638886839081598,-0.5311479413434493,-0.6883117704853042,1.1559634106479728,Positive
1.5184241825078915,-0.5311479413434493,-1.1194126174316168,0.5193157550867258,Positive
1.227819519468719,-0.5311479413434493,-0.8437907644659418,0.7195014575490919,Positive
1.3470419453309432,-0.5311479413434493,-0.9568663964518601,0.37417462969572396,Positive
-0.5456140652318733,0.639535978088592,0.13148656141260268,-0.5992315940804237,Positive
-0.5456140652318733,0.639535978088592,0.13148656141260268,-0.5992315940804237,Positive
1.5184241825078915,-0.5311479413434493,-1.1194126174316168,0.5193157550867258,Positive
1.227819519468719,-0.5311479413434493,-0.8437907644659418,0.7195014575490919,Positive
1.3470419453309432,-0.5311479413434493,-0.9568663964518601,0.37417462969572396,Positive
-0.5456140652318733,0.639535978088592,0.13148656141260268,-0.5992315940804237,Positive
0.4528737513642582,-0.5311479413434493,-0.10879915655747371,0.8872316310778705,Positive
0.4528737513642582,-0.5311479413434493,-0.10879915655747371,0.8872316310778705,Positive
1.7717718374651186,-0.5311479413434493,-1.3596983354016934,1.0235448525989368,Positive
1.0638886839081598,-0.5311479413434493,-0.6883117704853042,1.1559634106479728,Positive
-0.15814118117964318,-0.5311479413434493,0.4707134573703575,-0.01814780405347827,Positive
-0.30716921350742393,0.18296924951009577,0.18095715040644192,0.49257239924545004,Positive
-0.5307112619990952,-0.5311479413434493,0.8240748073263514,0.37417462969572396,Positive
-0.5679682700810404,-0.5311479413434493,0.8594109423219509,0.37417462969572396,Positive
-0.3965860329040925,-0.5311479413434493,0.6968647213421933,0.43571031255380516,Positive
0.8254438321837102,-0.5311479413434493,-0.4621605065134676,1.0077065544793462,Positive
-0.9703439573660488,-0.5311479413434493,1.241041200274425,-0.2570204970046802,Positive
0.3336513255020334,0.9907411539182043,-0.9144630344571407,0.6356363707847026,Positive
-0.8958299412021584,-0.5311479413434493,1.1703689302832263,-0.2570204970046802,Positive
